time,original,predict
2020-08-24 14:00:00,0.7071182870370372,
2020-08-24 16:00:00,0.728208664021164,
2020-08-24 18:00:00,0.7335261574074078,
2020-08-24 20:00:00,0.7369224867724864,
2020-08-24 22:00:00,0.7155756283068784,
2020-08-25 00:00:00,0.7512323082010581,
2020-08-25 02:00:00,0.7691052910052913,
2020-08-25 04:00:00,0.8450646825396826,
2020-08-25 06:00:00,0.8981493386243381,
2020-08-25 08:00:00,0.8454483134920631,
2020-08-25 10:00:00,0.8052383267195768,
2020-08-25 12:00:00,0.7369612433862431,
2020-08-25 14:00:00,0.717655985449735,
2020-08-25 16:00:00,0.7468070436507939,
2020-08-25 18:00:00,0.7660561838624336,
2020-08-25 20:00:00,0.743346197089947,
2020-08-25 22:00:00,0.7277609788359786,
2020-08-26 00:00:00,0.7602692460317461,
2020-08-26 02:00:00,0.7814463955026454,
2020-08-26 04:00:00,0.8776592261904763,
2020-08-26 06:00:00,0.8701029100529102,
2020-08-26 08:00:00,0.8406827380952382,
2020-08-26 10:00:00,0.8864817460317457,
2020-08-26 12:00:00,0.7781563822751323,
2020-08-26 14:00:00,0.7214457671957676,
2020-08-26 16:00:00,0.7465348875661376,
2020-08-26 18:00:00,0.7419290674603176,
2020-08-26 20:00:00,0.7507578373015871,
2020-08-26 22:00:00,0.7167753637566142,
2020-08-27 00:00:00,0.7474415509259253,
2020-08-27 02:00:00,0.7550114914021162,
2020-08-27 04:00:00,0.8719226190476191,
2020-08-27 06:00:00,0.9171838624338626,
2020-08-27 08:00:00,0.8180598544973544,
2020-08-27 10:00:00,0.8493797949735453,
2020-08-27 12:00:00,0.7495472883597879,
2020-08-27 14:00:00,0.7056619708994718,
2020-08-27 16:00:00,0.7244788359788362,
2020-08-27 18:00:00,0.7308116402116404,
2020-08-27 20:00:00,0.7255834656084649,
2020-08-27 22:00:00,0.7148508597883603,
2020-08-28 00:00:00,0.7492018518518518,
2020-08-28 02:00:00,0.7895644841269841,
2020-08-28 04:00:00,0.9248481812169315,
2020-08-28 06:00:00,0.8565217923280424,
2020-08-28 08:00:00,0.828869212962963,
2020-08-28 10:00:00,0.8271545634920635,
2020-08-28 12:00:00,0.7216967592592606,
2020-08-28 14:00:00,0.7043211970899473,
2020-08-28 16:00:00,0.7182677579365083,
2020-08-28 18:00:00,0.728787301587302,
2020-08-28 20:00:00,0.7106546296296289,
2020-08-28 22:00:00,0.7026058201058204,
2020-08-29 00:00:00,0.6973533730158745,
2020-08-29 02:00:00,0.7000000000000015,
2020-08-29 04:00:00,0.697836243386244,
2020-08-29 06:00:00,0.6874478174603174,
2020-08-29 08:00:00,0.6844137566137564,
2020-08-29 10:00:00,0.687754629629629,
2020-08-29 12:00:00,0.6884788029100528,
2020-08-29 14:00:00,0.6767158399470897,
2020-08-29 16:00:00,0.7052243055555555,
2020-08-29 18:00:00,0.8389398699294534,
2020-08-29 20:00:00,0.7519706624779542,
2020-08-29 22:00:00,0.6905524966931219,
2020-08-30 00:00:00,0.6962386739417993,
2020-08-30 02:00:00,0.7027024305555559,
2020-08-30 04:00:00,0.7011641203703705,
2020-08-30 06:00:00,0.6938648478835977,
2020-08-30 08:00:00,0.6976832010582018,
2020-08-30 10:00:00,0.7025241402116411,
2020-08-30 12:00:00,0.7025845238095234,
2020-08-30 14:00:00,0.7000388558201066,
2020-08-30 16:00:00,0.7063884920634925,
2020-08-30 18:00:00,0.720342162698412,
2020-08-30 20:00:00,0.7116441137566138,
2020-08-30 22:00:00,0.7090554894179897,
2020-08-31 00:00:00,0.7447194775132272,
2020-08-31 02:00:00,0.8431037698412698,
2020-08-31 04:00:00,1.0795489417989421,
2020-08-31 06:00:00,0.9578398478835977,
2020-08-31 08:00:00,0.9410319885361552,
2020-08-31 10:00:00,0.8703599757495591,
2020-08-31 12:00:00,0.7758131283068778,
2020-08-31 14:00:00,0.7091530423280429,
2020-08-31 16:00:00,0.7229308862433864,
2020-08-31 18:00:00,0.7283826058201057,
2020-08-31 20:00:00,0.7585346891534392,
2020-08-31 22:00:00,0.7229659391534383,
2020-09-01 00:00:00,0.7654170965608464,
2020-09-01 02:00:00,0.8827166666666666,
2020-09-01 04:00:00,0.8896374338624345,
2020-09-01 06:00:00,0.8401577380952382,
2020-09-01 08:00:00,1.0014509920634922,
2020-09-01 10:00:00,0.9314204365079366,
2020-09-01 12:00:00,0.7944166997354497,
2020-09-01 14:00:00,0.744064484126984,
2020-09-01 16:00:00,0.7538851521164026,
2020-09-01 18:00:00,0.7714262070105824,
2020-09-01 20:00:00,0.7821420800264554,
2020-09-01 22:00:00,0.7514878306878305,
2020-09-02 00:00:00,0.7892590057319222,
2020-09-02 02:00:00,0.8258604717813048,
2020-09-02 04:00:00,0.855987533068783,
2020-09-02 06:00:00,1.002535648148148,
2020-09-02 08:00:00,0.8238355158730156,
2020-09-02 10:00:00,0.8002579034391538,
2020-09-02 12:00:00,0.7893739748677244,
2020-09-02 14:00:00,0.736384986772487,
2020-09-02 16:00:00,0.7351187830687828,
2020-09-02 18:00:00,0.7342711640211647,
2020-09-02 20:00:00,0.7287222222222225,
2020-09-02 22:00:00,0.7177227843915347,
2020-09-03 00:00:00,0.7516307870370368,
2020-09-03 02:00:00,0.7935198743386243,
2020-09-03 04:00:00,0.9100897156084657,
2020-09-03 06:00:00,0.9012482142857141,
2020-09-03 08:00:00,0.8110038029100529,
2020-09-03 10:00:00,0.8291263888888893,
2020-09-03 12:00:00,0.7935815145502649,
2020-09-03 14:00:00,0.7173054232804227,
2020-09-03 16:00:00,0.7469922288359788,
2020-09-03 18:00:00,0.7489759589947091,
2020-09-03 20:00:00,0.7396715939153439,
2020-09-03 22:00:00,0.7321106481481484,
2020-09-04 00:00:00,0.7568833994708996,
2020-09-04 02:00:00,0.7758704695767199,
2020-09-04 04:00:00,0.8050682539682541,
2020-09-04 06:00:00,0.9195585317460314,
2020-09-04 08:00:00,0.8482504629629626,
2020-09-04 10:00:00,0.8174871693121694,
2020-09-04 12:00:00,0.750687896825397,
2020-09-04 14:00:00,0.704832771164022,
2020-09-04 16:00:00,0.7196634920634918,
2020-09-04 18:00:00,0.7384797949735448,
2020-09-04 20:00:00,0.6993641865079362,
2020-09-04 22:00:00,0.7156079365079369,
2020-09-05 00:00:00,0.7184585648148143,
2020-09-05 02:00:00,0.7146087632275138,
2020-09-05 04:00:00,0.7010024140211637,
2020-09-05 06:00:00,0.6823597222222226,
2020-09-05 08:00:00,0.6794183862433861,
2020-09-05 10:00:00,0.6954253968253968,
2020-09-05 12:00:00,0.675789947089947,
2020-09-05 14:00:00,0.6709714947089948,
2020-09-05 16:00:00,0.7008028769841269,
2020-09-05 18:00:00,0.8281533785273368,
2020-09-05 20:00:00,0.7550171241181662,
2020-09-05 22:00:00,0.6806839947089951,
2020-09-06 00:00:00,0.7056036044973538,
2020-09-06 02:00:00,0.7024467261904767,
2020-09-06 04:00:00,0.7000761243386245,
2020-09-06 06:00:00,0.6998769841269843,
2020-09-06 08:00:00,0.7017217592592602,
2020-09-06 10:00:00,0.7001102513227517,
2020-09-06 12:00:00,0.7014092592592599,
2020-09-06 14:00:00,0.7022440806878302,
2020-09-06 16:00:00,0.7065889880952384,
2020-09-06 18:00:00,0.7169689814814806,
2020-09-06 20:00:00,0.7143987764550264,
2020-09-06 22:00:00,0.7112784722222223,
2020-09-07 00:00:00,0.7471881944444447,
2020-09-07 02:00:00,0.8262558862433861,
2020-09-07 04:00:00,0.9945597222222221,
2020-09-07 06:00:00,0.9881767195767197,
2020-09-07 08:00:00,0.9351755621693119,
2020-09-07 10:00:00,0.8262757936507937,
2020-09-07 12:00:00,0.7897339947089942,
2020-09-07 14:00:00,0.7096176917989412,
2020-09-07 16:00:00,0.7320473214285712,
2020-09-07 18:00:00,0.7190087962962959,
2020-09-07 20:00:00,0.7140926256613759,
2020-09-07 22:00:00,0.7263997354497342,
2020-09-08 00:00:00,0.7486353009259259,
2020-09-08 02:00:00,0.7604483961640216,
2020-09-08 04:00:00,0.8016615079365077,
2020-09-08 06:00:00,0.9066632936507932,
2020-09-08 08:00:00,0.9275775793650795,
2020-09-08 10:00:00,0.8129455026455025,
2020-09-08 12:00:00,0.7513222222222219,
2020-09-08 14:00:00,0.72125042989418,
2020-09-08 16:00:00,0.7425609126984128,
2020-09-08 18:00:00,0.7316251653439156,
2020-09-08 20:00:00,0.7213748677248687,
2020-09-08 22:00:00,0.723143055555555,
2020-09-09 00:00:00,0.750002182539683,
2020-09-09 02:00:00,0.7896515211640216,
2020-09-09 04:00:00,0.8609287698412701,
2020-09-09 06:00:00,0.7716185515873012,
2020-09-09 08:00:00,0.7730163359788357,
2020-09-09 10:00:00,0.7834023148148155,
2020-09-09 12:00:00,0.7196301917989419,
2020-09-09 14:00:00,0.695528439153439,
2020-09-09 16:00:00,0.7112557870370371,
2020-09-09 18:00:00,0.7300001984126983,
2020-09-09 20:00:00,0.7497868386243388,
2020-09-09 22:00:00,0.7128034722222216,
2020-09-10 00:00:00,0.744554232804233,
2020-09-10 02:00:00,0.7614579695767197,
2020-09-10 04:00:00,0.9094764550264549,
2020-09-10 06:00:00,0.7786708664021165,
2020-09-10 08:00:00,0.7648944444444443,
2020-09-10 10:00:00,0.7938345568783067,
2020-09-10 12:00:00,0.7288635912698412,
2020-09-10 14:00:00,0.7034895833333331,
2020-09-10 16:00:00,0.7307206679894178,
2020-09-10 18:00:00,0.7355959325396816,
2020-09-10 20:00:00,0.7220819775132277,
2020-09-10 22:00:00,0.7132192791005302,
2020-09-11 00:00:00,0.7454042658730163,
2020-09-11 02:00:00,0.7453167989417987,
2020-09-11 04:00:00,0.8680000330687828,
2020-09-11 06:00:00,0.8620421296296299,
2020-09-11 08:00:00,0.792976421957671,
2020-09-11 10:00:00,0.7965065476190477,
2020-09-11 12:00:00,0.7354893849206351,
2020-09-11 14:00:00,0.715242294973545,
2020-09-11 16:00:00,0.7268875661375662,
2020-09-11 18:00:00,0.7378772156084656,
2020-09-11 20:00:00,0.7217581349206357,
2020-09-11 22:00:00,0.7076039351851866,
2020-09-12 00:00:00,0.7204887896825399,
2020-09-12 02:00:00,0.7139321097883602,
2020-09-12 04:00:00,0.7093814649470896,
2020-09-12 06:00:00,0.6796241898148149,
2020-09-12 08:00:00,0.6711878968253966,
2020-09-12 10:00:00,0.676059193121693,
2020-09-12 12:00:00,0.6749279761904758,
2020-09-12 14:00:00,0.6674277116402113,
2020-09-12 16:00:00,0.7033906911375662,
2020-09-12 18:00:00,0.8210323302469144,
2020-09-12 20:00:00,0.7756365354938272,
2020-09-12 22:00:00,0.6846306878306881,
2020-09-13 00:00:00,0.7044511574074078,
2020-09-13 02:00:00,0.701960681216932,
2020-09-13 04:00:00,0.6989377314814813,
2020-09-13 06:00:00,0.6994036706349201,
2020-09-13 08:00:00,0.6971535714285717,
2020-09-13 10:00:00,0.7001916666666672,
2020-09-13 12:00:00,0.6989020833333323,
2020-09-13 14:00:00,0.7009765542328029,
2020-09-13 16:00:00,0.7043497354497354,
2020-09-13 18:00:00,0.7187110449735445,
2020-09-13 20:00:00,0.7064766203703695,
2020-09-13 22:00:00,0.7054307870370369,
2020-09-14 00:00:00,0.7406930886243382,
2020-09-14 02:00:00,0.818660582010582,
2020-09-14 04:00:00,1.034426884920635,
2020-09-14 06:00:00,0.979473693783069,
2020-09-14 08:00:00,0.8795198247354499,
2020-09-14 10:00:00,0.8517511739417988,
2020-09-14 12:00:00,0.7619088128306877,
2020-09-14 14:00:00,0.7164804563492067,
2020-09-14 16:00:00,0.7323911044973548,
2020-09-14 18:00:00,0.717692361111111,
2020-09-14 20:00:00,0.7299972552910053,
2020-09-14 22:00:00,0.7175545965608469,
2020-09-15 00:00:00,0.7555767526455033,
2020-09-15 02:00:00,0.7553225859788356,
2020-09-15 04:00:00,0.8052777116402114,
2020-09-15 06:00:00,0.9097793320105821,
2020-09-15 08:00:00,0.9653537698412697,
